140.09200 3.6328E-001
140.09225 3.5840E-001
140.09250 3.4570E-001
140.09275 3.6035E-001
140.09300 3.7207E-001
140.09325 3.9160E-001
140.09350 3.9063E-001
140.09375 3.8770E-001
140.09400 3.6914E-001
140.09425 3.6426E-001
140.09450 3.5840E-001
140.09475 3.6621E-001
140.09500 3.7207E-001
140.09525 3.9551E-001
140.09550 4.0723E-001
140.09575 4.1895E-001
140.09600 4.2480E-001
140.09625 4.3066E-001
140.09650 4.2871E-001
140.09675 4.3555E-001
140.09700 4.3457E-001
140.09725 4.3262E-001
140.09750 4.2383E-001
140.09775 4.2578E-001
140.09800 4.2578E-001
140.09825 4.2578E-001
140.09850 4.2285E-001
140.09875 4.2090E-001
140.09900 4.0039E-001
140.09925 3.8477E-001
140.09950 3.7793E-001
140.09975 4.0137E-001
140.10000 4.1797E-001
140.10025 4.3262E-001
140.10050 4.4141E-001
140.10075 4.5410E-001
140.10100 4.6680E-001
140.10125 4.5996E-001
140.10150 4.4629E-001
140.10175 4.2773E-001
140.10200 4.0625E-001
140.10225 4.0332E-001
140.10250 4.0332E-001
140.10275 4.2285E-001
140.10300 4.1113E-001
140.10325 3.9355E-001
140.10350 3.5938E-001
140.10375 3.5645E-001
140.10400 3.8379E-001
140.10425 4.1113E-001
140.10450 3.9355E-001
140.10475 3.6621E-001
140.10500 3.7793E-001
140.10525 3.8770E-001
140.10550 3.9551E-001
140.10575 4.2383E-001
140.10600 4.3262E-001
140.10625 4.0430E-001
140.10650 3.5742E-001
140.10675 3.3691E-001
140.10700 3.3887E-001
140.10725 3.3301E-001
140.10750 3.4375E-001
140.10775 4.0918E-001
140.10800 4.8242E-001
140.10825 4.9512E-001
140.10850 4.2285E-001
140.10875 3.3887E-001
140.10900 3.0664E-001
140.10925 3.2324E-001
140.10950 3.6328E-001
140.10975 4.3848E-001
140.11000 4.8242E-001
140.11025 4.5313E-001
140.11050 3.7109E-001
140.11075 3.2715E-001
140.11100 3.4473E-001
140.11125 4.0527E-001
140.11150 4.6289E-001
140.11175 4.7852E-001
140.11200 4.6680E-001
140.11225 4.3750E-001
140.11250 4.0039E-001
140.11275 3.7988E-001
140.11300 3.9746E-001
140.11325 4.4043E-001
140.11350 4.7852E-001
140.11375 4.6582E-001
140.11400 3.8672E-001
140.11425 2.9297E-001
140.11450 2.7051E-001
140.11475 3.6621E-001
140.11500 4.7656E-001
140.11525 5.2051E-001
140.11550 4.7852E-001
140.11575 3.9941E-001
140.11600 3.4766E-001
140.11625 3.4961E-001
140.11650 4.0625E-001
140.11675 4.7266E-001
140.11700 4.7852E-001
140.11725 4.0332E-001
140.11750 2.8613E-001
140.11775 1.7285E-001
140.11800 1.3184E-001
140.11825 1.8750E-001
140.11850 2.9785E-001
140.11875 4.1602E-001
140.11900 5.2734E-001
140.11925 6.2598E-001
140.11950 6.6895E-001
140.11975 6.1816E-001
140.12000 5.0293E-001
140.12025 3.7891E-001
140.12050 3.0762E-001
140.12075 2.7148E-001
140.12100 2.6074E-001
140.12125 2.6855E-001
140.12150 2.9492E-001
140.12175 3.4277E-001
140.12200 4.0820E-001
140.12225 4.5020E-001
140.12250 4.5117E-001
140.12275 4.2285E-001
140.12300 4.2090E-001
140.12325 4.0723E-001
140.12350 4.0039E-001
140.12375 3.8672E-001
140.12400 3.7988E-001
140.12425 3.7012E-001
140.12450 3.7402E-001
140.12475 3.6621E-001
140.12500 3.5840E-001
140.12525 3.5156E-001
140.12550 3.4570E-001
140.12575 3.5645E-001
140.12600 3.7402E-001
140.12625 3.8770E-001
140.12650 4.0430E-001
140.12675 3.9941E-001
140.12700 4.1699E-001
140.12725 4.2676E-001
140.12750 4.3164E-001
140.12775 4.1309E-001
140.12800 3.9844E-001
140.12825 3.8086E-001
140.12850 3.8770E-001
140.12875 3.9160E-001
140.12900 3.9941E-001
140.12925 3.6914E-001
140.12950 3.4766E-001
140.12975 3.3691E-001
140.13000 3.6816E-001
140.13025 3.8184E-001
140.13050 3.9355E-001
140.13075 3.7695E-001
140.13100 3.6230E-001
140.13125 3.6914E-001
140.13150 4.0527E-001
140.13175 4.3359E-001
140.13200 4.5801E-001
140.13225 4.5605E-001
140.13250 4.5410E-001
140.13275 4.3750E-001
140.13300 4.2871E-001
140.13325 4.0918E-001
140.13350 3.8867E-001
140.13375 3.5840E-001
140.13400 3.5938E-001
140.13425 3.6230E-001
140.13450 3.7402E-001
140.13475 3.6719E-001
140.13500 3.7598E-001
140.13525 3.8281E-001
140.13550 4.0430E-001
140.13575 3.9844E-001
140.13600 3.9941E-001
140.13625 4.1309E-001
140.13650 4.3848E-001
140.13675 4.4238E-001
140.13700 4.1992E-001
140.13725 3.8086E-001
140.13750 3.5156E-001
140.13775 3.2617E-001
140.13800 3.2617E-001
140.13825 3.3301E-001
140.13850 3.5352E-001
140.13875 3.5059E-001
140.13900 3.7402E-001
140.13925 4.0430E-001
140.13950 4.5410E-001
140.13975 4.6582E-001
140.14000 4.6777E-001
140.14025 4.5801E-001
140.14050 4.7363E-001
140.14075 4.8535E-001
140.14100 4.6973E-001
140.14125 4.2480E-001
140.14150 4.0820E-001
140.14175 3.9941E-001
140.14200 4.2578E-001
140.14225 4.2969E-001
140.14250 4.1699E-001
140.14275 3.9063E-001
140.14300 3.8184E-001
140.14325 3.6621E-001
140.14350 3.7207E-001
140.14375 3.6816E-001
140.14400 3.8965E-001
140.14425 3.9746E-001
140.14450 3.9160E-001
140.14475 3.7012E-001
140.14500 3.7793E-001
140.14525 3.8184E-001
140.14550 4.0723E-001
140.14575 4.0820E-001
140.14600 3.9746E-001
140.14625 3.7598E-001
140.14650 3.8867E-001
140.14675 3.9160E-001
140.14700 4.1406E-001
140.14725 4.2285E-001
140.14750 4.4629E-001
140.14775 4.3164E-001
140.14800 3.9453E-001
140.14825 2.8516E-001
140.14850 1.7090E-001
140.14875 1.1035E-001
140.14900 1.7773E-001
140.14925 3.1934E-001
140.14950 5.2051E-001
140.14975 6.3086E-001
140.15000 5.8301E-001
140.15025 3.9355E-001
140.15050 2.2754E-001
140.15075 1.6309E-001
140.15100 1.9727E-001
140.15125 2.1973E-001
140.15150 2.5879E-001
140.15175 3.1152E-001
140.15200 3.7305E-001
140.15225 3.6230E-001
140.15250 3.6328E-001
140.15275 3.9844E-001
140.15300 4.6191E-001
140.15325 5.0879E-001
140.15350 5.1563E-001
140.15375 4.6777E-001
140.15400 4.3555E-001
140.15425 3.9160E-001
140.15450 3.7207E-001
140.15475 3.8672E-001
140.15500 4.1699E-001
140.15525 3.7891E-001
140.15550 3.6523E-001
140.15575 3.5254E-001
140.15600 3.5645E-001
140.15625 3.6426E-001
140.15650 4.1309E-001
140.15675 4.6973E-001
140.15700 5.0879E-001
140.15725 4.3848E-001
140.15750 3.0176E-001
140.15775 2.8418E-001
140.15800 4.1113E-001
140.15825 5.1855E-001
140.15850 5.3418E-001
140.15875 4.2578E-001
140.15900 3.0957E-001
140.15925 2.8906E-001
140.15950 3.6230E-001
140.15975 4.3262E-001
140.16000 4.4336E-001
140.16025 4.2871E-001
140.16050 4.3164E-001
140.16075 3.8965E-001
140.16100 3.5156E-001
140.16125 3.0078E-001
140.16150 3.0273E-001
140.16175 3.6719E-001
140.16200 4.7363E-001
140.16225 5.2637E-001
140.16250 5.2344E-001
140.16275 4.9609E-001
140.16300 4.7363E-001
140.16325 3.7598E-001
140.16350 2.9883E-001
140.16375 3.2324E-001
140.16400 3.1055E-001
140.16425 3.0566E-001
140.16450 3.0176E-001
140.16475 3.0566E-001
140.16500 3.3496E-001
140.16525 3.4277E-001
140.16550 3.4277E-001
140.16575 3.4277E-001
140.16600 3.5645E-001
140.16625 3.6133E-001
140.16650 4.0625E-001
140.16675 4.3750E-001
140.16700 4.2383E-001
140.16725 4.2676E-001
140.16750 4.3262E-001
140.16775 4.2090E-001
140.16800 4.5996E-001
140.16825 4.5801E-001
140.16850 4.4531E-001
140.16875 4.4043E-001
140.16900 4.4824E-001
140.16925 4.3262E-001
140.16950 4.0332E-001
140.16975 3.7793E-001
140.17000 3.7500E-001
140.17025 3.9551E-001
140.17050 4.0039E-001
140.17075 4.0527E-001
140.17100 4.1211E-001
140.17125 4.1016E-001
140.17150 4.0723E-001
140.17175 4.1406E-001
140.17200 4.3359E-001
140.17225 4.4141E-001
140.17250 4.4336E-001
140.17275 4.2773E-001
140.17300 4.0234E-001
140.17325 3.4668E-001
140.17350 3.0762E-001
140.17375 3.4961E-001
140.17400 4.4629E-001
140.17425 4.7461E-001
140.17450 4.1309E-001
140.17475 4.3457E-001
140.17500 5.5664E-001
140.17525 6.6016E-001
140.17550 5.9277E-001
140.17575 3.3496E-001
140.17600 1.5918E-001
140.17625 1.5234E-001
140.17650 2.1973E-001
140.17675 2.8223E-001
140.17700 3.3105E-001
140.17725 3.9160E-001
140.17750 4.1309E-001
140.17775 4.0137E-001
140.17800 4.7168E-001
140.17825 6.0352E-001
140.17850 6.7188E-001
140.17875 6.4746E-001
140.17900 5.3027E-001
140.17925 3.5254E-001
140.17950 2.2070E-001
140.17975 1.9336E-001
140.18000 2.1680E-001
140.18025 2.4609E-001
140.18050 2.9883E-001
140.18075 3.7012E-001
140.18100 4.3848E-001
140.18125 4.7363E-001
140.18150 4.5801E-001
140.18175 4.2578E-001
140.18200 3.9551E-001
140.18225 3.9844E-001
140.18250 4.0625E-001
140.18275 4.0430E-001
140.18300 4.0234E-001
140.18325 4.1895E-001
140.18350 4.4238E-001
140.18375 4.6582E-001
140.18400 4.6777E-001
140.18425 4.6191E-001
140.18450 4.4629E-001
140.18475 4.3066E-001
140.18500 4.0918E-001
140.18525 4.0137E-001
140.18550 3.8184E-001
140.18575 3.7793E-001
140.18600 3.6328E-001
140.18625 3.5352E-001
140.18650 3.5059E-001
140.18675 3.4863E-001
140.18700 3.4473E-001
140.18725 3.3887E-001
140.18750 3.2813E-001
140.18775 3.2324E-001
140.18800 3.2324E-001
140.18825 3.3301E-001
140.18850 3.4570E-001
140.18875 3.4668E-001
140.18900 3.4082E-001
140.18925 3.4277E-001
140.18950 3.5840E-001
140.18975 3.8281E-001
140.19000 3.8086E-001
140.19025 3.7598E-001
140.19050 3.5449E-001
140.19075 3.5645E-001
140.19100 3.6035E-001
140.19125 3.7500E-001
140.19150 3.8867E-001
140.19175 3.9941E-001
140.19200 4.0527E-001
140.19225 4.0820E-001
140.19250 4.0137E-001
140.19275 3.8379E-001
140.19300 3.6035E-001
140.19325 3.4668E-001
140.19350 3.3496E-001
140.19375 3.4082E-001
140.19400 3.6816E-001
140.19425 4.1504E-001
140.19450 4.6484E-001
140.19475 5.0684E-001
140.19500 5.2637E-001
140.19525 4.9902E-001
140.19550 4.2188E-001
140.19575 3.4570E-001
140.19600 2.9297E-001
140.19625 3.0078E-001
140.19650 3.4766E-001
140.19675 4.2285E-001
140.19700 5.0488E-001
140.19725 5.7910E-001
140.19750 6.2207E-001
140.19775 6.2793E-001
140.19800 6.0645E-001
140.19825 6.1914E-001
140.19850 6.3770E-001
140.19875 6.4648E-001
140.19900 6.0840E-001
140.19925 5.6641E-001
140.19950 5.2832E-001
140.19975 4.9805E-001
140.20000 4.4629E-001
140.20025 3.8574E-001
140.20050 3.4375E-001
140.20075 3.3203E-001
140.20100 3.3984E-001
140.20125 3.6133E-001
140.20150 3.7207E-001
140.20175 3.7891E-001
140.20200 3.8672E-001
140.20225 4.1016E-001
140.20250 4.0723E-001
140.20275 4.1602E-001
140.20300 4.0820E-001
140.20325 4.0918E-001
140.20350 4.0430E-001
140.20375 4.1113E-001
140.20400 4.1113E-001
140.20425 4.2773E-001
140.20450 4.2773E-001
140.20475 4.3457E-001
140.20500 4.3164E-001
140.20525 4.2871E-001
140.20550 4.1309E-001
140.20575 4.0527E-001
140.20600 3.9551E-001
140.20625 3.8379E-001
140.20650 3.8184E-001
140.20675 3.9160E-001
140.20700 3.9355E-001
140.20725 3.9648E-001
140.20750 3.8965E-001
140.20775 3.9844E-001
140.20800 3.9746E-001
140.20825 3.9941E-001
140.20850 3.9160E-001
140.20875 3.9551E-001
140.20900 3.8379E-001
140.20925 3.8574E-001
140.20950 3.8379E-001
140.20975 3.8477E-001
140.21000 3.8281E-001
140.21025 3.9258E-001
140.21050 3.9355E-001
140.21075 4.0137E-001
140.21100 4.0527E-001
140.21125 4.0625E-001
140.21150 3.9941E-001
140.21175 4.0234E-001
140.21200 3.9844E-001
140.21225 3.9648E-001
140.21250 3.9648E-001
140.21275 3.9746E-001
140.21300 3.9453E-001
140.21325 3.9648E-001
140.21350 3.9063E-001
140.21375 3.9551E-001
140.21400 3.9355E-001
140.21425 3.9160E-001
140.21450 3.8770E-001
140.21475 3.8281E-001
140.21500 3.8086E-001
140.21525 3.8477E-001
140.21550 3.8867E-001
140.21575 3.8672E-001
140.21600 3.8379E-001
140.21625 3.8965E-001
140.21650 3.8770E-001
140.21675 3.9258E-001
140.21700 3.9746E-001
140.21725 4.0039E-001
140.21750 3.8965E-001
140.21775 3.7891E-001
140.21800 3.7402E-001
140.21825 3.7598E-001
140.21850 3.7305E-001
140.21875 3.7207E-001
140.21900 3.6230E-001
140.21925 3.6230E-001
140.21950 3.6035E-001
140.21975 3.5645E-001
140.22000 3.5156E-001
140.22025 3.5254E-001
140.22050 3.5059E-001
140.22075 3.5156E-001
140.22100 3.5254E-001
140.22125 3.5449E-001
140.22150 3.5742E-001
140.22175 3.5938E-001
140.22200 3.6523E-001
140.22225 3.7305E-001
140.22250 3.7988E-001
140.22275 3.9355E-001
140.22300 4.0332E-001
140.22325 4.0039E-001
140.22350 3.9648E-001
140.22375 4.0137E-001
140.22400 4.0918E-001
140.22425 4.1699E-001
140.22450 4.2578E-001
140.22475 4.2383E-001
140.22500 4.2480E-001
140.22525 4.2969E-001
140.22550 4.4531E-001
140.22575 4.6582E-001
140.22600 4.7363E-001
140.22625 4.8145E-001
140.22650 4.7656E-001
140.22675 4.7461E-001
140.22700 4.8242E-001
140.22725 4.7266E-001
140.22750 4.5996E-001
140.22775 4.4922E-001
140.22800 4.4141E-001
140.22825 4.3652E-001
140.22850 4.2969E-001
140.22875 4.2773E-001
140.22900 4.1699E-001
140.22925 4.0137E-001
140.22950 3.8477E-001
140.22975 3.8281E-001
140.23000 3.8184E-001
140.23025 3.8379E-001
140.23050 3.8086E-001
140.23075 3.7109E-001
140.23100 3.6719E-001
140.23125 3.6133E-001
140.23150 3.7012E-001
140.23175 3.6328E-001
140.23200 3.5840E-001
140.23225 3.4766E-001
140.23250 3.5352E-001
140.23275 3.6816E-001
140.23300 3.8184E-001
140.23325 3.8574E-001
140.23350 3.9063E-001
140.23375 3.9258E-001
140.23400 3.9453E-001
140.23425 3.8770E-001
140.23450 3.7891E-001
140.23475 3.6816E-001
140.23500 3.6523E-001
140.23525 3.7207E-001
140.23550 3.7598E-001
140.23575 3.7695E-001
140.23600 3.8184E-001
140.23625 3.7598E-001
140.23650 3.7695E-001
140.23675 3.7500E-001
140.23700 3.6914E-001
140.23725 3.6133E-001
140.23750 3.6133E-001
140.23775 3.6133E-001
140.23800 3.6133E-001
140.23825 3.5449E-001
140.23850 3.5156E-001
140.23875 3.5254E-001
140.23900 3.5938E-001
140.23925 3.5547E-001
140.23950 3.6133E-001
140.23975 3.6035E-001
140.24000 3.7207E-001
140.24025 3.7793E-001
140.24050 3.8281E-001
140.24075 3.7305E-001
140.24100 3.7109E-001
140.24125 3.7109E-001
140.24150 3.6719E-001
140.24175 3.6035E-001
140.24200 3.5840E-001
140.24225 3.6621E-001
140.24250 3.8379E-001
140.24275 3.9160E-001
140.24300 3.8477E-001
140.24325 3.7598E-001
140.24350 3.7500E-001
140.24375 3.6914E-001
140.24400 3.7207E-001
140.24425 3.7012E-001
140.24450 3.7988E-001
140.24475 3.8477E-001
140.24500 4.0527E-001
140.24525 4.1602E-001
140.24550 4.3262E-001
140.24575 4.3848E-001
140.24600 4.5508E-001
140.24625 4.5996E-001
140.24650 4.6680E-001
140.24675 4.6094E-001
140.24700 4.4922E-001
140.24725 4.1699E-001
140.24750 3.9258E-001
140.24775 3.6719E-001
140.24800 3.6328E-001
140.24825 3.5449E-001
140.24850 3.6816E-001
140.24875 3.7695E-001
140.24900 3.9941E-001
140.24925 4.1406E-001
140.24950 4.4043E-001
140.24975 4.6680E-001
140.25000 4.8926E-001
140.25025 4.9902E-001
140.25050 5.0781E-001
140.25075 5.0586E-001
140.25100 5.1270E-001
140.25125 5.0684E-001
140.25150 5.0195E-001
140.25175 4.7754E-001
140.25200 4.7949E-001
140.25225 4.8242E-001
140.25250 4.9023E-001
140.25275 4.7070E-001
140.25300 4.5508E-001
140.25325 4.2676E-001
140.25350 4.1211E-001
140.25375 3.8379E-001
140.25400 3.7695E-001
140.25425 3.6035E-001
140.25450 3.7012E-001
140.25475 3.5840E-001
140.25500 3.4082E-001
140.25525 3.1934E-001
140.25550 3.3887E-001
140.25575 3.6719E-001
140.25600 3.8965E-001
